hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_parking,has_wifi,has_breakfast_food_drinks,has_pool,has_beach_front,has_gym,has_airport_shuttle
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-07-06,2018-07-07,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-07-06,2018-07-07,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-07-08,2018-07-09,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-07-08,2018-07-09,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-07-12,2018-07-13,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-07-12,2018-07-13,Standard Double Room,"₱ 1,214.28",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-07-19,2018-07-20,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-07-19,2018-07-20,Standard Double Room,"₱ 1,214.28",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-07-26,2018-07-27,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-07-26,2018-07-27,Standard Double Room,"₱ 1,214.28",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-02,2018-08-03,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-02,2018-08-03,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-04,2018-08-05,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-04,2018-08-05,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-09,2018-08-10,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-09,2018-08-10,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-16,2018-08-17,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-16,2018-08-17,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-23,2018-08-24,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-23,2018-08-24,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-30,2018-08-31,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-08-30,2018-08-31,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-09-03,2018-09-04,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-09-03,2018-09-04,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-09-06,2018-09-07,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-09-06,2018-09-07,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-09-13,2018-09-14,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-09-13,2018-09-14,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-09-20,2018-09-21,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-09-20,2018-09-21,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-09-27,2018-09-28,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-09-27,2018-09-28,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-10-03,2018-10-04,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-10-03,2018-10-04,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-10-04,2018-10-05,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-10-04,2018-10-05,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-10-11,2018-10-12,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-10-11,2018-10-12,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-10-18,2018-10-19,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-10-18,2018-10-19,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-10-25,2018-10-26,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-10-25,2018-10-26,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-01,2018-11-02,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-01,2018-11-02,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-02,2018-11-03,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-02,2018-11-03,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-08,2018-11-09,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-08,2018-11-09,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-15,2018-11-16,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-15,2018-11-16,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-22,2018-11-23,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-22,2018-11-23,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-29,2018-11-30,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-11-29,2018-11-30,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-12-02,2018-12-03,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-12-02,2018-12-03,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-12-06,2018-12-07,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-12-06,2018-12-07,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-12-13,2018-12-14,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-12-13,2018-12-14,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-12-20,2018-12-21,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-12-20,2018-12-21,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-12-27,2018-12-28,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2018-12-27,2018-12-28,Standard Double Room,"₱ 1,428.57",2,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-01-01,2019-01-02,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-01-03,2019-01-04,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-01-10,2019-01-11,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-01-17,2019-01-18,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-01-24,2019-01-25,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-01-31,2019-02-01,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-02-07,2019-02-08,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-02-14,2019-02-15,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-02-21,2019-02-22,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-02-28,2019-03-01,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-03-02,2019-03-03,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-03-07,2019-03-08,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-03-14,2019-03-15,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-03-21,2019-03-22,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-03-28,2019-03-29,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-04-01,2019-04-02,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
West Gorordo Hotel,"110 Gorordo Avenue, Barangay Kamputhaw, 6000 Cebu City, Philippines",2,7.7,2019-04-04,2019-04-05,Standard Single Room,₱ 937.50,1,not available,0,1,1,0,0,0,1,0
