hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_parking,has_wifi,has_breakfast_food_drinks,has_pool,has_beach_front,has_gym,has_airport_shuttle
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-08-23,2018-08-24,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-08-23,2018-08-24,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-08-30,2018-08-31,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-08-30,2018-08-31,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-09-03,2018-09-04,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-09-03,2018-09-04,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-09-06,2018-09-07,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-09-06,2018-09-07,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-09-13,2018-09-14,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-09-13,2018-09-14,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-09-20,2018-09-21,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-09-20,2018-09-21,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-09-27,2018-09-28,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-09-27,2018-09-28,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-10-03,2018-10-04,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-10-03,2018-10-04,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-10-04,2018-10-05,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-10-04,2018-10-05,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-10-11,2018-10-12,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-10-11,2018-10-12,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-10-18,2018-10-19,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-10-18,2018-10-19,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-10-25,2018-10-26,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-10-25,2018-10-26,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-01,2018-11-02,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-01,2018-11-02,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-02,2018-11-03,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-02,2018-11-03,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-08,2018-11-09,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-08,2018-11-09,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-15,2018-11-16,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-15,2018-11-16,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-22,2018-11-23,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-22,2018-11-23,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-29,2018-11-30,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-11-29,2018-11-30,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-12-02,2018-12-03,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-12-02,2018-12-03,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-12-06,2018-12-07,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-12-06,2018-12-07,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-12-13,2018-12-14,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-12-13,2018-12-14,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-12-20,2018-12-21,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-12-20,2018-12-21,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-12-27,2018-12-28,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2018-12-27,2018-12-28,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-01,2019-01-02,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-01,2019-01-02,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-03,2019-01-04,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-03,2019-01-04,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-10,2019-01-11,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-10,2019-01-11,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-17,2019-01-18,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-17,2019-01-18,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-24,2019-01-25,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-24,2019-01-25,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-31,2019-02-01,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-01-31,2019-02-01,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-02-07,2019-02-08,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-02-07,2019-02-08,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-02-14,2019-02-15,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-02-14,2019-02-15,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-02-21,2019-02-22,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-02-21,2019-02-22,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-02-28,2019-03-01,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-02-28,2019-03-01,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-03-02,2019-03-03,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-03-02,2019-03-03,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-03-07,2019-03-08,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-03-07,2019-03-08,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-03-14,2019-03-15,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-03-14,2019-03-15,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-03-21,2019-03-22,Standard Queen Room,"₱ 1,888",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-03-21,2019-03-22,Standard Twin Room,"₱ 1,888",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-03-28,2019-03-29,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-03-28,2019-03-29,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-04-01,2019-04-02,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-04-01,2019-04-02,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-04-04,2019-04-05,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-04-04,2019-04-05,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-04-11,2019-04-12,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-04-11,2019-04-12,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-04-18,2019-04-19,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-04-18,2019-04-19,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-04-25,2019-04-26,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-04-25,2019-04-26,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-01,2019-05-02,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-01,2019-05-02,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-02,2019-05-03,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-02,2019-05-03,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-09,2019-05-10,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-09,2019-05-10,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-16,2019-05-17,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-16,2019-05-17,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-23,2019-05-24,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-23,2019-05-24,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-30,2019-05-31,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-30,2019-05-31,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-31,2019-06-01,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-05-31,2019-06-01,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-06-06,2019-06-07,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-06-06,2019-06-07,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-06-13,2019-06-14,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-06-13,2019-06-14,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-06-20,2019-06-21,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-06-20,2019-06-21,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-06-27,2019-06-28,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-06-27,2019-06-28,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-06-30,2019-07-01,Standard Queen Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Go Hotels Lanang - Davao,"Km 7 J.P. Laurel Avenue, Lanang, 8000 Davao City, Philippines",3,7.9,2019-06-30,2019-07-01,Standard Twin Room,"₱ 1,588",2,(5 km from centre),0,1,1,0,0,0,0,0
Microtel by Wyndham Davao,"Damosa Gateway Complex Mamay Road, Lanang, 8000 Davao City, Philippines",3,7.8,2018-07-06,2018-07-07,Suite,"₱ 4,273.50",2,(5 km from centre),1,1,1,0,0,0,0,1
Microtel by Wyndham Davao,"Damosa Gateway Complex Mamay Road, Lanang, 8000 Davao City, Philippines",3,7.8,2018-07-08,2018-07-09,Suite,"₱ 4,273.50",2,(5 km from centre),1,1,1,0,0,0,0,1
Microtel by Wyndham Davao,"Damosa Gateway Complex Mamay Road, Lanang, 8000 Davao City, Philippines",3,7.8,2018-08-02,2018-08-03,2 Queen Beds Room,"₱ 2,820.51",1,(5 km from centre),1,1,1,0,0,0,0,1
Microtel by Wyndham Davao,"Damosa Gateway Complex Mamay Road, Lanang, 8000 Davao City, Philippines",3,7.8,2018-08-02,2018-08-03,Suite,"₱ 4,273.50",2,(5 km from centre),1,1,1,0,0,0,0,1
Microtel by Wyndham Davao,"Damosa Gateway Complex Mamay Road, Lanang, 8000 Davao City, Philippines",3,7.8,2018-08-04,2018-08-05,2 Queen Beds Room,"₱ 2,354.70",1,(5 km from centre),1,1,1,0,0,0,0,1
Microtel by Wyndham Davao,"Damosa Gateway Complex Mamay Road, Lanang, 8000 Davao City, Philippines",3,7.8,2018-08-04,2018-08-05,Suite,"₱ 4,273.50",2,(5 km from centre),1,1,1,0,0,0,0,1
Microtel by Wyndham Davao,"Damosa Gateway Complex Mamay Road, Lanang, 8000 Davao City, Philippines",3,7.8,2018-08-09,2018-08-10,2 Queen Beds Room,"₱ 2,820.51",1,(5 km from centre),1,1,1,0,0,0,0,1
Microtel by Wyndham Davao,"Damosa Gateway Complex Mamay Road, Lanang, 8000 Davao City, Philippines",3,7.8,2018-08-09,2018-08-10,Suite,"₱ 4,273.50",2,(5 km from centre),1,1,1,0,0,0,0,1
